filename,onset_sec,offset_sec
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,32.99,33.17
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,34.57,34.78
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,35.59,35.83
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,38.24,38.42
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,40.31,40.5
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,42.54,42.76
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,43.25,43.51
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,44.73,44.98
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,46.24,46.47
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,49.49,49.69
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,50.71,50.97
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,58.06,58.28
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,7.8,8.0
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,12.22,12.43
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,14.68,14.89
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,18.37,18.57
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,20.66,20.87
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,26.46,26.68
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,33.35,33.56
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,37.63,37.84
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,39.32,39.56
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,45.57,45.87
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,47.58,47.82
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,49.52,49.79
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,52.83,53.11
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v3_bandpass.wav,56.18,56.49
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,12.23,12.42
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,14.69,14.89
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,18.38,18.58
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,20.67,20.87
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,26.47,26.69
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,37.63,37.83
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,39.34,39.56
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,45.57,45.86
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,47.58,47.82
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,49.52,49.79
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v3_bandpass.wav,52.84,53.1
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v3_bandpass.wav,30.19,30.44
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v3_bandpass.wav,37.96,38.18
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v3_bandpass.wav,46.69,46.9
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v3_bandpass.wav,52.33,52.55
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v3_bandpass.wav,53.49,53.66
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v3_bandpass.wav,55.12,55.3
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v3_bandpass.wav,58.15,58.34
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v3_bandpass.wav,3.26,3.47
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v3_bandpass.wav,24.56,24.73
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v3_bandpass.wav,37.05,37.29
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v3_bandpass.wav,51.39,51.62
audio_recording_2025-09-20T09_47_47.906376Z_ch_11_aug_v3_bandpass.wav,3.27,3.46
audio_recording_2025-09-20T09_47_47.906376Z_ch_11_aug_v3_bandpass.wav,51.41,51.61
audio_recording_2025-09-20T14_41_47.918131Z_ch_06_aug_v3_bandpass.wav,55.08,55.19
audio_recording_2025-09-20T14_49_47.921268Z_ch_22_aug_v3_bandpass.wav,55.19,55.28
audio_recording_2025-09-20T18_08_47.903394Z_ch_14_aug_v3_bandpass.wav,31.16,31.25
audio_recording_2025-09-20T19_43_47.937123Z_ch_19_aug_v3_bandpass.wav,5.13,5.22
audio_recording_2025-09-20T21_07_47.879106Z_ch_15_aug_v3_bandpass.wav,43.44,43.6
audio_recording_2025-09-20T21_07_47.879106Z_ch_15_aug_v3_bandpass.wav,55.99,56.18
audio_recording_2025-09-20T22_03_47.914909Z_ch_21_aug_v3_bandpass.wav,53.57,53.66
audio_recording_2025-09-15T02_47_43.241717Z_ch_00_aug_v4_noise.wav,45.57,45.95
audio_recording_2025-09-15T02_47_43.241717Z_ch_08_aug_v4_noise.wav,45.51,45.93
audio_recording_2025-09-15T02_47_43.241717Z_ch_15_aug_v4_noise.wav,45.53,45.93
audio_recording_2025-09-15T02_47_43.241717Z_ch_16_aug_v4_noise.wav,46.38,46.83
audio_recording_2025-09-15T03_12_43.375950Z_ch_08_aug_v4_noise.wav,30.62,31.04
audio_recording_2025-09-15T03_12_43.375950Z_ch_08_aug_v4_noise.wav,32.34,32.58
audio_recording_2025-09-15T03_12_43.375950Z_ch_08_aug_v4_noise.wav,35.86,36.23
audio_recording_2025-09-15T03_12_43.375950Z_ch_08_aug_v4_noise.wav,39.02,39.44
audio_recording_2025-09-15T03_12_43.375950Z_ch_08_aug_v4_noise.wav,0.45,0.64
audio_recording_2025-09-15T03_12_43.375950Z_ch_08_aug_v4_noise.wav,21.57,22.06
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,10.56,10.78
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,13.75,13.93
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,18.1,18.3
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,27.59,27.83
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,29.89,30.14
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,32.51,32.79
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,35.15,35.44
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,39.76,40.0
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,42.2,42.43
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,43.87,44.12
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,49.35,49.67
audio_recording_2025-09-15T07_55_43.161954Z_ch_03_aug_v4_noise.wav,50.74,51.02
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,27.6,27.83
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,29.88,30.12
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,32.51,32.8
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,35.16,35.44
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,39.76,40.0
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,42.22,42.44
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,43.9,44.14
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,49.36,49.66
audio_recording_2025-09-15T07_55_43.161954Z_ch_04_aug_v4_noise.wav,50.76,50.98
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,27.59,27.82
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,32.53,32.81
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,35.16,35.45
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,39.75,40.02
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,42.19,42.43
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,43.03,43.21
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,43.86,44.14
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,49.35,49.66
audio_recording_2025-09-15T07_55_43.161954Z_ch_05_aug_v4_noise.wav,50.77,51.02
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,27.61,27.83
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,32.52,32.8
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,35.16,35.43
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,39.77,40.0
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,42.19,42.43
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,43.89,44.13
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,49.38,49.65
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,50.44,50.59
audio_recording_2025-09-15T07_55_43.161954Z_ch_11_aug_v4_noise.wav,50.76,50.98
audio_recording_2025-09-15T08_19_42.930824Z_ch_04_aug_v4_noise.wav,2.91,3.13
audio_recording_2025-09-15T08_19_42.930824Z_ch_04_aug_v4_noise.wav,25.11,25.19
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v4_noise.wav,5.7,5.89
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v4_noise.wav,11.37,11.52
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v4_noise.wav,12.14,12.24
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v4_noise.wav,14.54,14.68
audio_recording_2025-09-15T15_36_48.404392Z_ch_21_aug_v4_noise.wav,50.19,50.34
audio_recording_2025-09-15T15_36_48.404392Z_ch_22_aug_v4_noise.wav,0.19,0.35
audio_recording_2025-09-15T15_36_48.404392Z_ch_22_aug_v4_noise.wav,50.15,50.34
audio_recording_2025-09-15T15_36_48.404392Z_ch_28_aug_v4_noise.wav,50.17,50.36
audio_recording_2025-09-15T15_36_48.404392Z_ch_29_aug_v4_noise.wav,19.72,19.91
audio_recording_2025-09-15T15_36_48.404392Z_ch_29_aug_v4_noise.wav,25.81,25.86
audio_recording_2025-09-15T15_36_48.404392Z_ch_29_aug_v4_noise.wav,50.18,50.35
audio_recording_2025-09-15T15_39_48.635876Z_ch_12_aug_v4_noise.wav,13.15,13.36
audio_recording_2025-09-15T15_39_48.635876Z_ch_18_aug_v4_noise.wav,13.17,13.37
audio_recording_2025-09-15T15_39_48.635876Z_ch_18_aug_v4_noise.wav,50.2,50.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_19_aug_v4_noise.wav,13.16,13.36
audio_recording_2025-09-15T15_39_48.635876Z_ch_21_aug_v4_noise.wav,13.16,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_22_aug_v4_noise.wav,13.17,13.37
audio_recording_2025-09-15T15_39_48.635876Z_ch_23_aug_v4_noise.wav,13.15,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_28_aug_v4_noise.wav,13.17,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_29_aug_v4_noise.wav,13.16,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_31_aug_v4_noise.wav,13.15,13.38
audio_recording_2025-09-15T16_12_49.177436Z_ch_03_aug_v4_noise.wav,47.76,47.89
audio_recording_2025-09-15T16_12_49.177436Z_ch_03_aug_v4_noise.wav,56.2,56.63
audio_recording_2025-09-15T16_12_49.177436Z_ch_04_aug_v4_noise.wav,47.76,47.87
audio_recording_2025-09-15T16_12_49.177436Z_ch_04_aug_v4_noise.wav,56.19,56.62
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v4_noise.wav,9.33,9.54
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v4_noise.wav,39.24,39.41
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v4_noise.wav,42.38,42.59
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v4_noise.wav,43.61,43.86
audio_recording_2025-09-15T16_17_48.997347Z_ch_13_aug_v4_noise.wav,9.32,9.53
audio_recording_2025-09-15T16_17_48.997347Z_ch_13_aug_v4_noise.wav,43.63,43.84
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v4_noise.wav,9.34,9.54
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v4_noise.wav,39.26,39.43
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v4_noise.wav,42.41,42.6
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v4_noise.wav,43.64,43.87
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v4_noise.wav,48.77,48.96
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v4_noise.wav,52.53,52.68
audio_recording_2025-09-15T17_00_49.337312Z_ch_00_aug_v4_noise.wav,33.32,33.57
audio_recording_2025-09-15T17_00_49.337312Z_ch_00_aug_v4_noise.wav,37.37,37.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_00_aug_v4_noise.wav,47.35,47.56
audio_recording_2025-09-15T17_00_49.337312Z_ch_08_aug_v4_noise.wav,1.71,1.81
audio_recording_2025-09-15T17_00_49.337312Z_ch_08_aug_v4_noise.wav,33.32,33.57
audio_recording_2025-09-15T17_00_49.337312Z_ch_08_aug_v4_noise.wav,37.37,37.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_09_aug_v4_noise.wav,3.69,3.76
audio_recording_2025-09-15T17_00_49.337312Z_ch_09_aug_v4_noise.wav,33.33,33.57
audio_recording_2025-09-15T17_00_49.337312Z_ch_09_aug_v4_noise.wav,37.36,37.58
audio_recording_2025-09-15T17_00_49.337312Z_ch_15_aug_v4_noise.wav,33.34,33.56
audio_recording_2025-09-15T17_00_49.337312Z_ch_15_aug_v4_noise.wav,37.38,37.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_16_aug_v4_noise.wav,1.71,1.83
audio_recording_2025-09-15T17_00_49.337312Z_ch_16_aug_v4_noise.wav,33.34,33.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_16_aug_v4_noise.wav,37.41,37.57
audio_recording_2025-09-15T17_47_49.440300Z_ch_18_aug_v4_noise.wav,0.4,0.54
audio_recording_2025-09-15T17_47_49.440300Z_ch_19_aug_v4_noise.wav,0.4,0.54
audio_recording_2025-09-15T18_21_49.082933Z_ch_19_aug_v4_noise.wav,22.43,22.57
audio_recording_2025-09-15T18_44_49.063978Z_ch_08_aug_v4_noise.wav,14.09,14.18
audio_recording_2025-09-15T19_15_49.157709Z_ch_06_aug_v4_noise.wav,15.72,15.83
audio_recording_2025-09-15T19_33_49.531284Z_ch_11_aug_v4_noise.wav,52.28,52.4
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v4_noise.wav,4.13,4.2
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v4_noise.wav,27.6,27.89
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v4_noise.wav,28.66,28.95
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v4_noise.wav,36.63,36.99
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v4_noise.wav,48.93,49.03
audio_recording_2025-09-15T21_04_49.586530Z_ch_05_aug_v4_noise.wav,4.32,4.38
audio_recording_2025-09-15T21_04_49.586530Z_ch_05_aug_v4_noise.wav,9.16,9.32
audio_recording_2025-09-15T21_04_49.586530Z_ch_11_aug_v4_noise.wav,4.32,4.39
audio_recording_2025-09-15T21_04_49.586530Z_ch_11_aug_v4_noise.wav,9.14,9.31
audio_recording_2025-09-15T21_04_49.586530Z_ch_11_aug_v4_noise.wav,10.29,10.46
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v4_noise.wav,9.15,9.28
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v4_noise.wav,10.3,10.43
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v4_noise.wav,51.05,51.19
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v4_noise.wav,52.68,52.86
audio_recording_2025-09-15T21_49_48.905707Z_ch_17_aug_v4_noise.wav,29.25,29.45
audio_recording_2025-09-15T21_49_48.905707Z_ch_19_aug_v4_noise.wav,17.13,17.3
audio_recording_2025-09-15T21_49_48.905707Z_ch_19_aug_v4_noise.wav,23.48,23.71
audio_recording_2025-09-15T21_49_48.905707Z_ch_19_aug_v4_noise.wav,29.49,29.69
audio_recording_2025-09-15T22_43_49.201800Z_ch_18_aug_v4_noise.wav,6.59,6.68
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v4_noise.wav,37.55,37.61
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v4_noise.wav,43.42,43.63
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v4_noise.wav,46.72,46.96
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v4_noise.wav,47.56,47.7
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v4_noise.wav,7.05,7.23
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v4_noise.wav,38.46,38.61
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v4_noise.wav,39.99,40.1
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v4_noise.wav,43.42,43.64
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v4_noise.wav,46.76,46.97
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v4_noise.wav,47.57,47.69
audio_recording_2025-09-16T00_58_49.153757Z_ch_19_aug_v4_noise.wav,18.44,18.6
audio_recording_2025-09-16T03_32_49.566619Z_ch_13_aug_v4_noise.wav,38.97,39.16
audio_recording_2025-09-16T03_32_49.566619Z_ch_21_aug_v4_noise.wav,40.48,40.58
audio_recording_2025-09-16T03_37_49.296490Z_ch_13_aug_v4_noise.wav,15.96,16.09
audio_recording_2025-09-16T03_37_49.296490Z_ch_13_aug_v4_noise.wav,53.57,53.78
audio_recording_2025-09-16T03_37_49.296490Z_ch_19_aug_v4_noise.wav,15.97,16.16
audio_recording_2025-09-16T03_37_49.296490Z_ch_19_aug_v4_noise.wav,23.64,23.71
audio_recording_2025-09-16T03_37_49.296490Z_ch_19_aug_v4_noise.wav,52.09,52.19
audio_recording_2025-09-16T03_37_49.296490Z_ch_22_aug_v4_noise.wav,46.21,46.33
audio_recording_2025-09-16T03_37_49.296490Z_ch_22_aug_v4_noise.wav,50.29,50.48
audio_recording_2025-09-16T03_37_49.296490Z_ch_22_aug_v4_noise.wav,52.21,52.41
audio_recording_2025-09-16T04_06_49.212590Z_ch_04_aug_v4_noise.wav,57.73,57.9
audio_recording_2025-09-16T04_06_49.212590Z_ch_05_aug_v4_noise.wav,57.73,57.9
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,6.43,6.57
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,8.96,9.46
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,14.01,14.33
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,27.7,27.96
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,30.46,30.71
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,33.87,34.05
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,35.03,35.48
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,36.17,36.48
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,37.44,37.63
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,39.06,39.31
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,40.01,40.1
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,42.21,42.35
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,45.46,45.77
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,56.86,57.09
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v4_noise.wav,58.39,58.61
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v4_noise.wav,13.2,13.32
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v4_noise.wav,19.81,19.96
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v4_noise.wav,57.38,57.66
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v4_noise.wav,58.51,58.81
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v4_noise.wav,19.82,19.9
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v4_noise.wav,27.38,27.68
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v4_noise.wav,57.39,57.65
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v4_noise.wav,58.51,58.81
audio_recording_2025-09-16T06_18_48.203987Z_ch_31_aug_v4_noise.wav,19.79,19.9
audio_recording_2025-09-16T06_18_48.203987Z_ch_31_aug_v4_noise.wav,57.38,57.66
audio_recording_2025-09-16T06_18_48.203987Z_ch_31_aug_v4_noise.wav,58.53,58.8
audio_recording_2025-09-16T10_42_48.936602Z_ch_19_aug_v4_noise.wav,8.71,8.8
audio_recording_2025-09-16T10_54_49.456587Z_ch_22_aug_v4_noise.wav,29.59,29.71
audio_recording_2025-09-16T10_54_49.456587Z_ch_22_aug_v4_noise.wav,46.33,46.48
audio_recording_2025-09-16T13_26_47.925666Z_ch_08_aug_v4_noise.wav,33.74,33.94
audio_recording_2025-09-16T13_26_47.925666Z_ch_08_aug_v4_noise.wav,57.17,57.25
audio_recording_2025-09-16T13_29_48.035872Z_ch_00_aug_v4_noise.wav,59.22,59.54
audio_recording_2025-09-16T13_29_48.035872Z_ch_03_aug_v4_noise.wav,1.41,1.48
audio_recording_2025-09-16T13_29_48.035872Z_ch_03_aug_v4_noise.wav,14.81,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_04_aug_v4_noise.wav,14.81,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_05_aug_v4_noise.wav,1.4,1.48
audio_recording_2025-09-16T13_29_48.035872Z_ch_05_aug_v4_noise.wav,14.83,14.89
audio_recording_2025-09-16T13_29_48.035872Z_ch_06_aug_v4_noise.wav,14.82,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_10_aug_v4_noise.wav,14.83,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v4_noise.wav,14.82,14.89
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v4_noise.wav,15.89,16.21
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v4_noise.wav,19.07,19.12
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v4_noise.wav,59.19,59.56
audio_recording_2025-09-16T14_13_47.920001Z_ch_21_aug_v4_noise.wav,53.28,53.42
audio_recording_2025-09-16T14_47_47.876006Z_ch_22_aug_v4_noise.wav,18.99,19.09
audio_recording_2025-09-16T14_47_47.876006Z_ch_22_aug_v4_noise.wav,19.68,19.82
audio_recording_2025-09-16T15_34_47.927955Z_ch_17_aug_v4_noise.wav,5.35,5.46
audio_recording_2025-09-16T15_34_47.927955Z_ch_17_aug_v4_noise.wav,50.73,50.81
audio_recording_2025-09-16T16_34_47.937812Z_ch_17_aug_v4_noise.wav,27.19,27.37
audio_recording_2025-09-16T19_35_47.882919Z_ch_15_aug_v4_noise.wav,1.85,1.94
audio_recording_2025-09-16T19_35_47.882919Z_ch_15_aug_v4_noise.wav,6.24,6.41
audio_recording_2025-09-16T19_35_47.882919Z_ch_19_aug_v4_noise.wav,6.3,6.36
audio_recording_2025-09-16T19_35_47.882919Z_ch_19_aug_v4_noise.wav,14.72,14.8
audio_recording_2025-09-16T19_35_47.882919Z_ch_23_aug_v4_noise.wav,6.3,6.38
audio_recording_2025-09-16T19_35_47.882919Z_ch_23_aug_v4_noise.wav,7.92,8.03
audio_recording_2025-09-16T19_35_47.882919Z_ch_23_aug_v4_noise.wav,13.83,14.0
audio_recording_2025-09-16T20_46_47.891986Z_ch_21_aug_v4_noise.wav,10.58,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_22_aug_v4_noise.wav,10.58,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_22_aug_v4_noise.wav,39.81,39.9
audio_recording_2025-09-16T20_46_47.891986Z_ch_23_aug_v4_noise.wav,10.58,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_23_aug_v4_noise.wav,39.81,39.9
audio_recording_2025-09-16T20_46_47.891986Z_ch_25_aug_v4_noise.wav,10.6,10.73
audio_recording_2025-09-16T20_46_47.891986Z_ch_25_aug_v4_noise.wav,39.8,39.9
audio_recording_2025-09-16T20_46_47.891986Z_ch_28_aug_v4_noise.wav,10.6,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_28_aug_v4_noise.wav,55.73,55.8
audio_recording_2025-09-16T20_46_47.891986Z_ch_29_aug_v4_noise.wav,10.6,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_31_aug_v4_noise.wav,10.6,10.72
audio_recording_2025-09-17T01_44_47.878333Z_ch_09_aug_v4_noise.wav,32.69,32.8
audio_recording_2025-09-17T01_53_47.941888Z_ch_16_aug_v4_noise.wav,0.18,0.27
audio_recording_2025-09-17T01_53_47.941888Z_ch_17_aug_v4_noise.wav,14.12,14.31
audio_recording_2025-09-17T03_20_47.906825Z_ch_22_aug_v4_noise.wav,11.05,11.16
audio_recording_2025-09-17T07_20_47.920217Z_ch_21_aug_v4_noise.wav,33.48,33.62
audio_recording_2025-09-17T08_23_47.876323Z_ch_09_aug_v4_noise.wav,3.34,3.42
audio_recording_2025-09-17T08_23_47.876323Z_ch_09_aug_v4_noise.wav,17.12,17.31
audio_recording_2025-09-17T08_23_47.876323Z_ch_16_aug_v4_noise.wav,18.92,18.99
audio_recording_2025-09-17T08_23_47.876323Z_ch_17_aug_v4_noise.wav,18.92,18.99
